delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference_hours
24263,delhivery,automobile parts,bike,two day,central,foggy,191.7,24.89,6,16,no,delivered,4,1033.17,-10
24264,blue dart,fragile items,scooter,same day,north,stormy,69.9,21.8,5,8,no,delivered,5,514.9,-3
24265,fedex,pharmacy,ev bike,express,south,clear,114.1,30.37,5,4,yes,delayed,2,711.61,1
24266,ekart,furniture,scooter,same day,north,cold,181.7,10.91,8,8,yes,delayed,2,1041.23,0
24267,delhivery,fragile items,van,standard,south,hot,76.4,28.8,2,24,no,delivered,5,468.4,-22
24268,amazon logistics,fragile items,truck,same day,east,cold,100.4,21.71,2,8,no,delivered,3,667.13,-6
24269,blue dart,automobile parts,scooter,two day,west,foggy,226.3,35.4,9,16,no,delivered,5,1237.7,-7
24270,amazon logistics,groceries,bike,two day,south,clear,16.3,34.9,3,16,no,delivered,3,186.2,-13
24271,blue dart,furniture,truck,two day,east,hot,205.9,44.32,7,16,no,delivered,3,1162.46,-9
24272,fedex,electronics,bike,same day,west,hot,105.9,12.83,3,8,no,delivered,5,667.99,-5
24273,xpressbees,clothing,van,express,east,clear,76.0,15.49,5,3,yes,delayed,3,476.47,2
24274,fedex,groceries,truck,standard,central,clear,89.1,31.59,2,24,no,delivered,3,540.27,-22
24275,dhl,fragile items,ev bike,express,north,foggy,268.5,7.87,11,7,yes,delayed,2,1416.11,4
24276,xpressbees,furniture,ev van,same day,west,cold,258.5,33.78,5,8,no,delivered,4,1493.84,-3
24277,delhivery,pharmacy,ev van,express,central,clear,152.2,26.26,2,5,no,delivered,5,889.78,-3
24278,amazon logistics,fragile items,bike,standard,east,stormy,69.4,4.54,7,24,no,delivered,5,360.62,-17
24279,xpressbees,furniture,van,two day,south,cold,266.4,31.64,11,16,no,delivered,4,1426.92,-5
24280,xpressbees,groceries,bike,same day,north,clear,73.3,25.73,1,8,no,delivered,3,543.69,-7
24281,dhl,cosmetics,ev bike,express,central,cold,146.1,13.76,6,4,yes,delayed,3,821.78,2
24282,dhl,documents,bike,two day,north,cold,146.2,18.79,3,16,no,delivered,3,787.37,-13
24283,shadowfax,groceries,ev bike,two day,north,foggy,182.6,20.61,7,16,no,delivered,4,974.83,-9
24284,shadowfax,fragile items,bike,same day,north,clear,192.9,47.44,6,8,no,delivered,5,1206.82,-2
24285,ecom express,groceries,bike,two day,north,hot,205.9,46.02,6,16,no,delivered,5,1167.56,-10
24286,amazon logistics,documents,ev van,express,south,rainy,226.4,6.37,10,6,yes,failed,1,1201.11,4
24287,delhivery,fragile items,scooter,two day,south,foggy,92.2,23.77,3,16,no,delivered,4,532.31,-13
24288,blue dart,pharmacy,van,same day,east,clear,251.6,10.9,7,8,no,delivered,5,1390.7,-1
24289,ecom express,cosmetics,truck,same day,central,foggy,180.9,13.77,6,8,no,delivered,5,1045.81,-2
24290,dhl,documents,ev bike,standard,south,foggy,294.1,30.46,9,24,no,delivered,4,1561.88,-15
24291,shadowfax,fragile items,ev van,same day,north,foggy,167.2,1.43,7,8,no,delivered,3,940.29,-1
24292,delhivery,automobile parts,van,same day,north,rainy,244.3,42.29,10,8,yes,delayed,3,1448.37,2
24293,delhivery,clothing,truck,standard,central,clear,31.4,26.44,1,24,no,delivered,4,236.32,-23
24294,dhl,clothing,ev van,express,north,cold,12.8,39.03,2,2,yes,delayed,2,231.09,0
24295,xpressbees,pharmacy,bike,two day,central,cold,58.0,7.98,3,16,no,delivered,3,313.94,-13
24296,xpressbees,cosmetics,van,same day,north,stormy,74.4,36.02,8,8,yes,delayed,3,580.06,0
24297,ecom express,electronics,scooter,standard,north,foggy,254.8,49.07,9,24,no,delivered,4,1421.21,-15
24298,blue dart,furniture,ev van,two day,north,hot,79.8,28.3,2,16,no,delivered,5,483.9,-14
24299,blue dart,clothing,truck,two day,central,hot,39.5,38.77,1,16,no,delivered,4,313.81,-15
24300,fedex,automobile parts,truck,standard,north,rainy,28.3,37.57,5,24,no,delivered,5,254.21,-19
24301,fedex,cosmetics,scooter,standard,central,foggy,33.0,28.07,3,24,no,delivered,4,249.21,-21
24302,delhivery,automobile parts,ev van,same day,north,rainy,198.0,36.89,9,8,yes,delayed,2,1200.67,1
24303,fedex,clothing,bike,standard,west,clear,112.0,23.68,6,24,no,delivered,4,631.04,-18
24304,ecom express,fragile items,van,same day,east,foggy,57.3,35.23,5,8,no,delivered,5,492.19,-3
24305,blue dart,groceries,ev bike,same day,south,cold,11.5,5.57,1,8,no,delivered,5,174.21,-7
24306,amazon logistics,electronics,ev van,two day,west,hot,284.0,27.25,7,16,no,delivered,4,1501.75,-9
24307,fedex,furniture,scooter,standard,west,stormy,43.0,28.4,3,24,no,delivered,5,300.2,-21
24308,fedex,furniture,van,two day,east,stormy,163.0,22.92,8,16,no,delivered,3,883.76,-8
24309,shadowfax,furniture,bike,standard,north,cold,160.7,6.6,6,24,no,delivered,3,823.3,-18
24310,xpressbees,fragile items,truck,express,south,foggy,123.2,21.51,5,4,yes,failed,1,730.53,1
24311,shadowfax,documents,scooter,two day,north,hot,187.4,49.4,4,16,no,delivered,5,1085.2,-12
24312,delhivery,pharmacy,truck,standard,west,clear,103.9,16.02,5,24,no,delivered,4,567.56,-19
24313,ekart,clothing,bike,same day,south,stormy,37.7,49.52,4,8,no,delivered,4,437.81,-4
24314,amazon logistics,fragile items,van,same day,west,foggy,90.6,38.27,6,8,no,delivered,4,667.81,-2
24315,delhivery,furniture,van,two day,east,clear,293.4,16.75,7,16,no,delivered,4,1517.25,-9
24316,xpressbees,fragile items,truck,same day,west,stormy,206.1,31.81,14,8,yes,delayed,3,1225.93,6
24317,fedex,documents,scooter,express,east,rainy,94.7,10.03,4,3,yes,delayed,2,553.59,1
24318,blue dart,documents,scooter,two day,south,clear,48.3,5.8,1,16,no,delivered,3,258.9,-15
24319,blue dart,automobile parts,ev bike,standard,west,foggy,194.0,39.75,8,24,no,delivered,4,1089.25,-16
24320,ecom express,clothing,ev van,two day,central,stormy,109.4,38.25,5,16,no,delivered,5,661.75,-11
24321,delhivery,pharmacy,scooter,standard,west,clear,72.7,23.58,4,24,no,delivered,4,434.24,-20
24322,delhivery,documents,van,same day,north,cold,132.4,35.41,5,8,no,delivered,4,868.23,-3
24323,delhivery,groceries,bike,standard,south,clear,82.1,24.23,3,24,no,delivered,4,483.19,-21
24324,shadowfax,cosmetics,bike,express,central,rainy,93.1,32.22,6,3,yes,delayed,3,612.16,3
24325,ecom express,fragile items,van,two day,west,clear,79.3,4.62,2,16,no,delivered,4,410.36,-14
24326,blue dart,furniture,ev bike,express,west,rainy,188.4,30.27,13,5,yes,delayed,2,1082.81,8
24327,amazon logistics,pharmacy,ev bike,standard,west,rainy,252.7,47.61,11,24,no,delivered,4,1406.33,-13
24328,xpressbees,electronics,ev bike,two day,south,foggy,169.1,2.78,5,16,no,delivered,4,853.84,-11
24329,ekart,documents,bike,same day,central,cold,252.5,44.65,6,8,no,delivered,5,1496.45,-2
24330,delhivery,cosmetics,bike,express,north,hot,195.3,18.3,4,5,no,delivered,4,1081.4,-1
24331,fedex,pharmacy,scooter,two day,central,cold,175.7,17.69,6,16,no,delivered,5,931.57,-10
24332,delhivery,electronics,scooter,same day,south,foggy,288.8,34.79,9,8,yes,delayed,2,1632.7206,1
24333,blue dart,automobile parts,truck,same day,south,clear,234.3,44.93,9,8,yes,delayed,3,1406.29,1
24334,fedex,groceries,truck,same day,west,clear,57.6,8.08,2,8,no,delivered,4,412.24,-6
24335,amazon logistics,documents,scooter,standard,east,rainy,177.7,21.72,9,24,no,delivered,4,953.66,-15
24336,ecom express,furniture,ev bike,standard,central,hot,37.1,5.76,2,24,no,delivered,4,202.78,-22
24337,shadowfax,groceries,ev bike,same day,central,rainy,3.6,12.26,4,8,no,delivered,3,145.28,-4
24338,ekart,furniture,scooter,two day,central,stormy,127.1,27.84,7,16,no,delivered,5,719.02,-9
24339,ekart,clothing,truck,two day,east,cold,81.0,48.58,5,16,no,delivered,3,550.74,-11
24340,shadowfax,clothing,scooter,standard,central,hot,276.8,17.14,8,24,no,delivered,4,1435.42,-16
24341,blue dart,automobile parts,bike,standard,west,stormy,265.3,1.66,7,24,no,delivered,4,1331.48,-17
24342,fedex,cosmetics,ev bike,two day,south,rainy,198.3,37.6,7,16,no,delivered,5,1104.3,-9
24343,xpressbees,groceries,bike,standard,east,foggy,9.7,0.81,5,24,no,delivered,3,95.6674,-19
24344,amazon logistics,fragile items,scooter,same day,south,cold,33.3,14.63,2,8,no,delivered,5,310.39,-6
24345,delhivery,fragile items,scooter,express,south,foggy,77.8,29.06,8,3,yes,delayed,3,526.18,5
24346,ekart,cosmetics,ev van,standard,west,clear,195.1,2.47,4,24,no,delivered,5,982.91,-20
24347,ekart,cosmetics,truck,two day,east,foggy,164.1,34.56,10,16,no,delivered,4,924.18,-6
24348,fedex,automobile parts,ev bike,two day,south,cold,26.4,16.29,2,16,no,delivered,5,180.87,-14
24349,blue dart,fragile items,ev van,express,central,foggy,217.2,9.75,10,6,yes,delayed,3,1165.25,4
24350,ecom express,documents,ev van,two day,south,clear,14.2,3.63,0,16,no,delivered,3,95.6674,-16
24351,ecom express,cosmetics,truck,same day,west,hot,216.2,40.34,6,8,no,delivered,5,1302.02,-2
24352,ekart,clothing,van,standard,south,rainy,283.7,8.19,7,24,no,delivered,5,1443.07,-17
24353,dhl,furniture,van,express,south,stormy,113.0,45.77,7,4,yes,delayed,3,752.31,3
24354,dhl,electronics,bike,standard,east,clear,248.6,4.07,6,24,no,delivered,3,1255.21,-18
24355,delhivery,clothing,truck,same day,east,foggy,294.9,15.86,9,8,yes,delayed,3,1622.08,1
24356,amazon logistics,cosmetics,truck,same day,west,hot,30.6,46.12,1,8,no,delivered,5,391.36,-7
24357,amazon logistics,groceries,ev van,standard,south,clear,28.8,22.89,3,24,no,delivered,4,212.67,-21
24358,ekart,clothing,scooter,same day,north,hot,150.5,0.67,5,8,no,delivered,3,854.39,-3
24359,fedex,automobile parts,ev bike,express,north,clear,291.2,5.47,6,7,no,delivered,4,1522.41,-1
24360,dhl,automobile parts,scooter,standard,north,stormy,199.0,20.42,11,24,no,delivered,5,1056.26,-13
24361,ekart,documents,bike,standard,central,cold,68.0,47.21,4,24,no,delivered,5,481.63,-20
24362,ekart,pharmacy,van,same day,north,cold,96.6,2.29,4,8,no,delivered,3,589.87,-4
24363,delhivery,documents,ev van,two day,central,rainy,14.3,45.33,5,16,no,delivered,3,207.49,-11
24364,amazon logistics,fragile items,van,same day,west,rainy,57.1,21.54,8,8,yes,delayed,2,450.12,0
24365,shadowfax,cosmetics,scooter,same day,north,rainy,235.4,28.13,8,8,yes,delayed,3,1361.39,0
24366,ecom express,groceries,scooter,two day,south,foggy,295.7,21.02,9,16,no,delivered,5,1541.56,-7
24367,delhivery,automobile parts,ev bike,same day,west,foggy,276.8,21.89,9,8,yes,delayed,3,1549.67,1
24368,shadowfax,cosmetics,scooter,two day,east,clear,85.1,31.74,4,16,no,delivered,3,520.72,-12
24369,shadowfax,clothing,scooter,same day,central,foggy,278.3,29.83,13,8,yes,delayed,2,1580.99,5
24370,shadowfax,groceries,scooter,standard,east,foggy,63.7,33.93,4,24,no,delivered,5,420.29,-20
24371,ecom express,fragile items,bike,same day,south,clear,67.7,10.74,1,8,no,delivered,5,470.72,-7
24372,dhl,furniture,ev bike,same day,south,clear,39.5,43.1,2,8,no,delivered,4,426.8,-6
24373,blue dart,electronics,scooter,express,west,clear,213.3,39.63,4,6,no,delivered,3,1235.39,-2
24374,delhivery,cosmetics,scooter,same day,west,rainy,76.9,3.85,7,8,no,delivered,3,496.05,-1
24375,fedex,furniture,scooter,standard,west,foggy,143.1,19.21,6,24,no,delivered,3,773.13,-18
24376,blue dart,documents,ev bike,express,north,rainy,98.0,13.95,8,3,yes,delayed,2,581.85,5
24377,blue dart,fragile items,ev van,two day,south,cold,37.7,6.4,0,16,no,delivered,5,207.7,-16
24378,blue dart,fragile items,ev bike,standard,west,stormy,56.7,34.68,9,24,no,delivered,4,387.54,-15
24379,ekart,pharmacy,truck,same day,south,hot,48.5,48.02,2,8,no,delivered,4,486.56,-6
24380,blue dart,cosmetics,ev bike,same day,west,rainy,68.2,5.99,5,8,no,delivered,5,458.97,-3
24381,fedex,documents,scooter,same day,central,rainy,104.0,9.13,9,8,yes,delayed,3,647.39,1
24382,shadowfax,cosmetics,ev van,two day,south,clear,152.9,27.34,5,16,no,delivered,5,846.52,-11
24383,ekart,automobile parts,truck,standard,south,foggy,65.8,43.53,2,24,no,delivered,5,459.59,-22
24384,blue dart,documents,ev van,standard,west,hot,197.5,45.73,7,24,no,delivered,5,1124.69,-17
24385,shadowfax,automobile parts,scooter,express,west,rainy,78.6,21.95,3,3,yes,delayed,3,508.85,0
24386,delhivery,electronics,bike,standard,south,rainy,60.9,13.29,5,24,no,delivered,5,344.37,-19
24387,xpressbees,furniture,ev bike,standard,east,clear,267.9,23.71,5,24,no,delivered,5,1410.63,-19
24388,dhl,electronics,scooter,same day,east,rainy,71.8,38.92,6,8,no,delivered,5,575.76,-2
24389,dhl,furniture,scooter,express,central,clear,91.7,2.86,2,3,no,delivered,4,517.08,-1
24390,ekart,pharmacy,ev bike,two day,west,stormy,143.7,40.11,8,16,no,delivered,5,838.83,-8
24391,ekart,fragile items,truck,two day,north,rainy,269.2,2.18,8,16,no,delivered,4,1352.54,-8
24392,blue dart,clothing,ev bike,same day,north,cold,249.7,21.52,6,8,no,delivered,4,1413.06,-2
24393,shadowfax,fragile items,scooter,two day,central,hot,68.9,49.12,4,16,no,delivered,5,491.86,-12
24394,blue dart,automobile parts,bike,express,west,hot,4.1,44.35,2,2,yes,delayed,2,203.55,0
24395,xpressbees,electronics,van,same day,central,foggy,116.2,5.85,4,8,no,delivered,4,698.55,-4
24396,ekart,automobile parts,ev van,two day,north,hot,113.4,38.56,4,16,no,delivered,5,682.68,-12
24397,shadowfax,automobile parts,truck,standard,east,stormy,63.0,2.69,10,24,no,delivered,5,323.07,-14
24398,fedex,electronics,ev van,same day,north,stormy,167.4,45.96,8,8,yes,delayed,2,1074.88,0
24399,shadowfax,electronics,ev van,two day,east,cold,274.9,20.89,6,16,no,delivered,5,1437.17,-10
24400,xpressbees,cosmetics,ev van,same day,south,rainy,16.1,44.03,4,8,no,delivered,5,312.59,-4
24401,shadowfax,groceries,van,two day,south,stormy,228.7,8.34,9,16,no,delivered,5,1168.52,-7
24402,amazon logistics,documents,scooter,standard,south,stormy,38.1,38.07,5,24,no,delivered,4,304.71,-19
24403,ekart,groceries,ev van,express,north,cold,254.6,3.51,6,7,no,delivered,4,1333.53,-1
24404,xpressbees,groceries,truck,standard,north,hot,229.1,33.1,8,24,no,delivered,4,1244.8,-16
24405,dhl,automobile parts,scooter,same day,east,clear,182.3,40.1,8,8,yes,delayed,2,1131.8,0
24406,shadowfax,documents,van,same day,south,rainy,260.6,22.71,11,8,yes,delayed,3,1471.13,3
24407,fedex,electronics,ev bike,standard,south,clear,214.3,43.88,6,24,no,delivered,5,1203.14,-18
24408,ecom express,fragile items,van,two day,west,cold,269.3,46.58,9,16,no,delivered,5,1486.24,-7
24409,ekart,fragile items,ev bike,same day,east,stormy,178.8,19.88,10,8,yes,delayed,2,1053.64,2
24410,fedex,automobile parts,scooter,two day,central,hot,57.6,43.03,2,16,no,delivered,4,417.09,-14
24411,blue dart,automobile parts,scooter,same day,west,stormy,146.1,20.19,8,8,yes,delayed,3,891.07,0
24412,shadowfax,electronics,bike,two day,central,stormy,78.0,36.87,5,16,no,delivered,5,500.61,-11
24413,delhivery,cosmetics,ev van,standard,west,clear,278.0,44.97,7,24,no,delivered,3,1524.91,-17
24414,dhl,documents,ev van,same day,central,foggy,92.8,33.13,6,8,no,delivered,4,663.39,-2
24415,delhivery,groceries,scooter,standard,west,hot,177.9,11.61,5,24,no,delivered,4,924.33,-19
24416,ekart,furniture,truck,same day,west,hot,124.6,4.49,3,8,no,delivered,4,736.47,-5
24417,fedex,automobile parts,ev bike,express,south,foggy,27.6,10.39,4,2,yes,delayed,3,219.17,2
24418,ekart,furniture,truck,same day,west,cold,67.3,13.13,4,8,no,delivered,3,475.89,-4
24419,dhl,documents,truck,standard,east,rainy,48.7,35.49,3,24,no,delivered,5,349.97,-21
24420,blue dart,electronics,scooter,express,south,rainy,123.7,42.49,10,4,yes,failed,1,795.97,6
24421,xpressbees,pharmacy,bike,express,north,hot,142.7,4.53,2,4,no,delivered,3,777.09,-2
24422,amazon logistics,fragile items,ev van,standard,central,clear,82.1,49.3,3,24,no,delivered,4,558.4,-21
24423,fedex,cosmetics,ev van,standard,south,stormy,266.8,4.34,10,24,no,delivered,4,1347.02,-14
24424,delhivery,automobile parts,ev van,two day,south,stormy,26.9,29.13,6,16,no,delivered,3,221.89,-10
24425,delhivery,electronics,bike,express,west,rainy,130.1,29.08,7,4,yes,failed,1,787.74,3
24426,xpressbees,groceries,ev bike,standard,west,foggy,18.5,41.31,5,24,no,delivered,4,216.43,-19
24427,ecom express,pharmacy,scooter,standard,west,foggy,203.7,0.67,8,24,no,delivered,5,1020.27,-16
24428,amazon logistics,fragile items,scooter,two day,west,rainy,106.2,22.12,6,16,no,delivered,5,597.36,-10
24429,dhl,documents,van,standard,central,hot,253.7,2.55,5,24,no,delivered,5,1276.15,-19
24430,fedex,cosmetics,scooter,two day,central,foggy,221.9,23.34,8,16,no,delivered,4,1179.52,-8
24431,blue dart,clothing,truck,standard,east,rainy,107.6,23.88,6,24,no,delivered,5,609.64,-18
24432,delhivery,pharmacy,truck,standard,north,stormy,285.7,1.62,9,24,no,delivered,4,1433.36,-15
24433,xpressbees,cosmetics,ev van,two day,north,stormy,173.8,18.63,11,16,no,delivered,4,924.89,-5
24434,dhl,fragile items,ev bike,standard,south,rainy,105.4,24.0,6,24,no,delivered,4,599.0,-18
24435,fedex,furniture,ev bike,two day,east,clear,117.5,37.08,4,16,no,delivered,3,698.74,-12
24436,dhl,furniture,ev van,same day,east,foggy,208.1,29.04,10,8,yes,failed,2,1227.62,2
24437,ekart,fragile items,van,two day,west,cold,133.9,32.69,4,16,no,delivered,4,767.57,-12
24438,ecom express,furniture,bike,same day,west,foggy,194.8,37.42,6,8,no,delivered,5,1186.26,-2
24439,amazon logistics,groceries,ev van,two day,west,rainy,80.8,47.12,4,16,no,delivered,5,545.36,-12
24440,xpressbees,documents,van,same day,west,rainy,65.1,20.3,6,8,no,delivered,5,486.4,-2
24441,dhl,cosmetics,van,standard,central,hot,179.8,24.17,4,24,no,delivered,5,971.51,-20
24442,xpressbees,cosmetics,van,express,north,clear,97.9,49.52,3,3,no,delivered,4,689.02,0
24443,dhl,furniture,ev van,standard,south,stormy,253.2,17.38,9,24,no,delivered,3,1318.14,-15
24444,fedex,clothing,van,two day,central,rainy,256.8,35.07,11,16,no,delivered,5,1389.21,-5
24445,blue dart,clothing,ev bike,express,north,clear,100.0,44.86,2,4,no,delivered,4,684.58,-2
24446,xpressbees,documents,ev bike,same day,east,clear,26.2,9.94,2,8,no,delivered,4,260.82,-6
24447,delhivery,electronics,truck,two day,west,foggy,115.3,10.1,3,16,no,delivered,3,606.8,-13
24448,xpressbees,furniture,truck,same day,central,clear,45.5,27.17,1,8,no,delivered,4,409.01,-7
24449,shadowfax,groceries,bike,two day,central,cold,274.2,39.25,6,16,no,delivered,4,1488.75,-10
24450,delhivery,groceries,ev van,two day,central,stormy,228.8,28.41,9,16,no,delivered,5,1229.23,-7
24451,fedex,automobile parts,van,standard,north,foggy,70.4,1.42,3,24,no,delivered,5,356.26,-21
24452,ekart,documents,scooter,two day,central,cold,169.3,24.87,4,16,no,delivered,4,921.11,-12
24453,fedex,fragile items,scooter,standard,east,hot,91.8,17.01,3,24,no,delivered,4,510.03,-21
24454,delhivery,clothing,van,same day,west,rainy,247.5,17.02,9,8,yes,delayed,2,1388.56,1
24455,xpressbees,pharmacy,truck,same day,south,hot,297.1,3.41,8,8,yes,failed,1,1601.73,0
24456,fedex,fragile items,truck,two day,west,cold,191.9,47.0,8,16,no,delivered,5,1100.5,-8
24457,dhl,fragile items,ev van,standard,north,clear,53.4,39.68,1,24,no,delivered,5,386.04,-23
24458,amazon logistics,pharmacy,ev bike,two day,east,foggy,53.6,2.17,3,16,no,delivered,5,274.51,-13
24459,shadowfax,clothing,van,same day,north,cold,169.8,20.53,7,8,no,delivered,4,1010.59,-1
24460,shadowfax,groceries,ev bike,two day,east,stormy,200.9,5.71,12,16,no,delivered,5,1021.63,-4
24461,blue dart,groceries,ev bike,two day,central,cold,286.5,24.76,11,16,no,delivered,3,1506.78,-5
24462,fedex,fragile items,ev van,two day,east,foggy,89.8,10.87,5,16,no,delivered,4,481.61,-11
24463,xpressbees,groceries,bike,standard,north,clear,70.3,2.83,1,24,no,delivered,5,359.99,-23
24464,ecom express,fragile items,truck,standard,east,cold,191.4,41.72,3,24,no,delivered,3,1082.16,-21
24465,shadowfax,automobile parts,truck,standard,south,foggy,181.8,14.49,8,24,no,delivered,3,952.47,-16
24466,blue dart,electronics,scooter,two day,south,stormy,168.0,40.94,7,16,no,delivered,5,962.82,-9
24467,xpressbees,automobile parts,truck,same day,east,foggy,211.4,15.83,9,8,yes,delayed,2,1204.49,1
24468,delhivery,pharmacy,ev bike,two day,south,stormy,162.7,42.45,10,16,no,delivered,4,940.85,-6
24469,ekart,pharmacy,bike,express,south,cold,11.6,6.27,3,2,yes,delayed,2,126.81,1
24470,ecom express,documents,ev van,same day,north,foggy,83.5,21.69,4,8,no,delivered,5,582.57,-4
24471,amazon logistics,groceries,ev van,standard,west,cold,266.5,45.49,8,24,no,delivered,5,1468.97,-16
